metric_id,country_id,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,hiv_aids,schooling
1670,1670,2005,78.7,84,2,3,0.1,0
1671,1671,2001,79.4,84,2,2,0.1,15.7
1672,1672,2014,83,83,2,2,0.1,16.2
1673,1673,2003,79.4,83,2,2,0.1,15.6
1674,1674,2002,79.5,83,2,2,0.1,15.7
1675,1675,2000,79.1,82,2,2,0.1,15.9
1676,1676,2015,85,82,2,2,0.1,16.3
1677,1677,2002,79.5,79,2,2,0.1,15.8
1678,1678,2009,80,79,2,3,0.1,16.7
1679,1679,2006,79.4,79,2,2,0.1,0
1680,1680,2004,81,79,2,2,0.1,15.6
1681,1681,2003,79.7,78,2,2,0.1,15.8
1682,1682,2015,82.4,78,2,3,0.1,16.3
1683,1683,2004,80,77,2,2,0.1,15.8
1684,1684,2007,79.8,77,2,2,0.1,0
1685,1685,2005,81,77,2,2,0.1,15.8
1686,1686,2005,81,76,2,2,0.1,15.8
1687,1687,2010,81,76,2,3,0.1,16.7
1688,1688,2006,85,75,2,2,0.1,15.8
1689,1689,2001,79.8,75,2,3,0.1,14.9
1690,1690,2009,86,75,2,2,0.1,0
1691,1691,2008,83,75,2,2,0.1,0
1692,1692,2008,87,74,2,2,0.1,15.8
1693,1693,2007,85,74,2,2,0.1,15.8
1694,1694,2011,85,74,2,3,0.1,16.8
1695,1695,2010,87,74,2,2,0.1,0
1696,1696,2006,88,73,2,2,0.1,15.9
1697,1697,2009,81,72,2,2,0.1,15.9
1698,1698,2003,79.9,72,2,3,0.1,15.4
1699,1699,2002,80,72,2,3,0.1,15.2
1700,1700,2011,81.1,72,2,2,0.1,0
1701,1701,2007,89,72,2,2,0.1,16
1702,1702,2013,86,71,2,3,0.1,16.9
1703,1703,2012,86,71,2,3,0.1,16.9
1704,1704,2014,89,69,2,3,0.1,17
1705,1705,2012,81.6,68,2,2,0.1,15.9
1706,1706,2011,81.5,68,2,2,0.1,15.9
1707,1707,2015,81,68,2,3,0.1,17.1
1708,1708,2013,81.8,67,2,2,0.1,15.9
1709,1709,2005,88,66,2,2,0.1,15.8
1710,1710,2004,89,66,2,3,0.1,15.6
1711,1711,2009,81.6,66,2,2,0.1,16.3
1712,1712,2014,82,65,2,2,0.1,15.9
1713,1713,2006,81.2,65,2,2,0.1,16
1714,1714,2015,82.2,64,2,2,0.1,16.3
1715,1715,2007,81.3,63,2,2,0.1,16.1
1716,1716,2009,81.6,61,2,2,0.1,16.3
1717,1717,2008,81.5,61,2,2,0.1,16.3
1718,1718,2013,82.3,58,2,2,0.1,16.5
1719,1719,2012,83.3,58,2,3,0.1,15.3
1720,1720,2014,82.5,57,2,2,0.1,16.3
1721,1721,2014,83.5,57,2,3,0.1,15.3
1722,1722,2013,83.5,56,2,3,0.1,15.3
1723,1723,2015,83.7,55,2,3,0.1,15.3
1724,1724,2006,59.1,39,2,2,3.7,4.3
1725,1725,2005,65,37,2,3,10.9,12.4
1726,1726,2001,59.8,37,2,3,10.1,12.3
1727,1727,2003,59.7,32,2,3,11,12.3
1728,1728,2009,61.7,31,2,3,8,12.4
1729,1729,2007,65.9,26,2,2,0.1,13
1730,1730,2009,71.4,23,2,2,0.3,12.8
1731,1731,2007,71.2,23,2,3,0.3,12.9
1732,1732,2001,77.3,16,2,3,0.1,13.7
1733,1733,2008,75.5,14,2,3,0.1,15
1734,1734,2000,77.3,13,2,3,0.1,13.5
1735,1735,2010,76.3,13,2,2,0.1,15.1
1736,1736,2014,77.3,12,2,2,0.1,16.4
1737,1737,2013,77.1,12,2,2,0.1,15.4
1738,1738,2002,77.8,11,2,3,0.1,13.9
1739,1739,2007,78.9,9,2,2,0.1,14.8
1740,1740,2001,79.4,8,2,2,0.1,15.8
1741,1741,2008,79.9,8,2,3,0.1,16.6
1742,1742,2010,81.2,7,2,2,0.1,15.9
1743,1743,2008,81.3,7,2,2,0.1,16.1
1744,1744,2012,82,6,2,2,0.1,16.6
1745,1745,2011,82,6,2,2,0.1,16.4
1746,1746,2010,81.8,6,2,2,0.1,16.4
1747,1747,2012,63.4,3,2,3,4.4,12.5
1748,1748,2003,77.9,1,2,2,0.1,14
1749,1749,2000,62,312,1,1,0.1,7.3
1750,1750,2007,59.8,296,1,2,3.5,4.5
1751,1751,2008,62,289,1,2,3.3,5
1752,1752,2002,62.5,282,1,1,0.1,8
1753,1753,2009,69,279,1,2,3.2,5.3
1754,1754,2003,63.3,273,1,1,0.2,8.4
1755,1755,2010,61.3,273,1,2,3.1,5.5
1756,1756,2001,59.5,272,1,2,0.1,8.5
1757,1757,2000,59.5,272,1,2,0.1,8.2
1758,1758,2011,61.8,268,1,2,2.7,5.9
1759,1759,2004,64.2,263,1,1,0.3,8.8
1760,1760,2012,62.2,263,1,2,1.9,6.3
1761,1761,2002,67.2,262,1,1,0.1,13.6
1762,1762,2013,62.7,256,1,2,2.1,6.3
1763,1763,2001,67.7,254,1,1,0.1,13.3
1764,1764,2005,65,254,1,1,0.3,9.2
1765,1765,2003,67.7,253,1,1,0.1,13.9
1766,1766,2005,68.1,252,1,1,0.1,14.4
1767,1767,2014,63,252,1,1,2.1,6.3
1768,1768,2005,67.3,248,1,1,0.1,0
1769,1769,2004,68.2,247,1,1,0.1,14.1
1770,1770,2000,68,247,1,1,0.1,13.1
1771,1771,2001,65.4,247,1,1,1.7,10.9
1772,1772,2000,65.4,246,1,1,1.1,10.9
1773,1773,2006,65.8,245,1,1,0.3,9.6
1774,1774,2002,65.3,244,1,1,2.3,11
1775,1775,2006,68.9,243,1,1,0.1,14.6
1776,1776,2006,68,242,1,1,0.1,0
1777,1777,2015,63.5,241,1,1,2.1,6.3
1778,1778,2007,66.5,238,1,1,0.3,10.1
1779,1779,2005,65,238,1,1,1.8,11.4
1780,1780,2004,65.1,237,1,1,1.9,11.2
1781,1781,2003,65.3,237,1,1,2.1,11.1
1782,1782,2007,68.3,237,1,1,0.1,0
1783,1783,2011,67.3,235,1,2,0.1,14.6
1784,1784,2009,66.9,235,1,2,0.1,13.8
1785,1785,2000,67.1,235,1,2,0.1,0
1786,1786,2008,67,234,1,1,0.4,10.5
1787,1787,2013,62.9,233,1,2,0.8,10.9
1788,1788,2009,67.4,232,1,1,0.4,10.9
1789,1789,2007,65.7,232,1,1,1.9,11.2
1790,1790,2012,67.8,231,1,2,0.1,14.7
1791,1791,2010,67.9,228,1,1,0.5,11.4
1792,1792,2008,68.9,228,1,1,0.1,0
1793,1793,2001,67.6,228,1,1,0.1,0
1794,1794,2015,63.5,227,1,2,0.8,11.1
1795,1795,2013,68.1,227,1,1,0.1,14.7
1796,1796,2007,69.8,226,1,1,0.1,14.9
1797,1797,2003,67.6,226,1,1,0.1,0
1798,1798,2014,68.4,225,1,1,0.1,14.8
1799,1799,2004,68,225,1,1,0.1,0
1800,1800,2002,67.5,225,1,1,0.1,0
1801,1801,2008,70,224,1,1,0.1,15.1
1802,1802,2015,68.8,222,1,1,0.1,14.8
1803,1803,2010,68.8,219,1,1,0.1,0
1804,1804,2008,66.3,218,1,1,0.8,10.7
1805,1805,2009,69,218,1,1,0.1,0
1806,1806,2000,71.7,193,1,1,0.1,13.9
1807,1807,2001,72.3,185,1,1,0.1,14.2
1808,1808,2003,72.5,184,1,1,0.1,14.9
1809,1809,2002,72.5,184,1,1,0.1,14.6
1810,1810,2005,72.9,182,1,1,0.1,15
1811,1811,2006,73.4,177,1,1,0.1,15.2
1812,1812,2011,77,177,1,1,0.1,0
1813,1813,2007,73.5,176,1,1,0.1,15.3
1814,1814,2012,79,175,1,1,0.1,0
1815,1815,2001,72.7,171,1,1,2.2,10.9
1816,1816,2000,72.6,171,1,1,2.2,11.4
1817,1817,2002,73,167,1,1,2.3,11.7
1818,1818,2003,73.1,166,1,1,2.3,11.9
1819,1819,2008,74.1,165,1,1,0.1,15.3
1820,1820,2004,73.3,165,1,1,2.3,11.1
1821,1821,2000,71.1,163,1,1,0.1,12.9
1822,1822,2013,71.7,163,1,1,0.1,0
1823,1823,2014,71.8,162,1,1,0.1,0
1824,1824,2006,72.2,161,1,1,0.1,13.5
1825,1825,2005,73.5,161,1,1,1.9,12.4
1826,1826,2007,72.6,157,1,1,0.1,13.5
1827,1827,2004,72.2,157,1,1,0.1,13.3
1828,1828,2002,71.8,157,1,1,0.1,12.9
1829,1829,2015,72.1,157,1,1,0.1,0
1830,1830,2008,72.9,155,1,1,0.1,13.8
1831,1831,2003,72,155,1,1,0.1,12.9
1832,1832,2009,73.2,152,1,1,0.1,13.8
1833,1833,2007,74.2,148,1,1,0.9,12.5
1834,1834,2010,73.4,147,1,1,0.1,13.9
1835,1835,2008,74.5,145,1,1,0.4,12.6
1836,1836,2011,73.7,144,1,1,0.1,14.2
1837,1837,2000,72,142,1,1,0.1,11.2
1838,1838,2009,74.7,142,1,1,0.6,12.7
1839,1839,2006,72.9,141,1,1,0.1,11.2
1840,1840,2001,72.6,141,1,1,0.1,11.1
1841,1841,2000,72.6,141,1,2,0.1,13
1842,1842,2012,73.9,139,1,1,0.1,14.3
1843,1843,2011,75.2,139,1,1,0.6,12.8
1844,1844,2014,74.3,138,1,1,0.1,14.8
1845,1845,2012,75.3,138,1,1,0.5,12.8
1846,1846,2010,75,138,1,1,0.5,12.7
1847,1847,2015,72.7,138,1,2,0.1,13.4
1848,1848,2000,72.6,138,1,1,0.1,10.4
1849,1849,2009,73.3,137,1,1,0.1,11.9
1850,1850,2005,73,137,1,1,0.1,10.9
1851,1851,2013,75.6,136,1,1,0.6,12.8
1852,1852,2005,73,135,1,1,0.1,13.2
1853,1853,2001,73.1,135,1,1,0.1,13.1
1854,1854,2003,72.7,134,1,1,0.1,10.8
1855,1855,2002,72.6,134,1,1,0.1,10.8
1856,1856,2004,72.3,134,1,1,0.1,12
1857,1857,2001,72.9,134,1,1,0.1,10.7
1858,1858,2004,73,134,1,1,0.1,13.1
1859,1859,2003,73,134,1,1,0.1,13
1860,1860,2009,73.2,133,1,1,0.1,12.8
1861,1861,2014,75.8,133,1,1,0.5,12.8
1862,1862,2006,73.6,133,1,1,0.1,13.4
1863,1863,2002,72.9,133,1,1,0.1,13.2
1864,1864,2010,73.5,132,1,1,0.1,12.3
1865,1865,2007,73.5,132,1,1,0.1,11.7
1866,1866,2004,73,132,1,1,0.1,10.9
1867,1867,2010,73.8,132,1,1,0.1,13.3
1868,1868,2003,72.7,132,1,2,0.1,11.8
1869,1869,2008,74,132,1,1,0.1,13.5
1870,1870,2007,73.8,132,1,1,0.1,13.5
1871,1871,2009,74.1,131,1,1,0.1,13.6
1872,1872,2000,75.1,131,1,1,0.1,14
1873,1873,2015,74.4,129,1,1,0.1,13.9
1874,1874,2011,73.9,128,1,1,0.1,12.7
1875,1875,2013,74.5,128,1,1,0.1,13.5
1876,1876,2008,73.9,128,1,1,0.1,13.1
1877,1877,2005,73.9,128,1,1,0.1,12.2
1878,1878,2010,74.4,128,1,1,0.1,13.6
1879,1879,2011,73.9,127,1,1,0.1,13.3
1880,1880,2003,73.6,127,1,1,0.1,11.2
1881,1881,2009,76.8,127,1,2,0.1,12.8
1882,1882,2008,76.5,127,1,2,0.1,12.8
1883,1883,2011,74.6,127,1,1,0.1,13.5
1884,1884,2006,73.9,126,1,1,0.1,12.6
1885,1885,2003,75.5,126,1,2,0.1,12.8
1886,1886,2012,74.9,126,1,1,0.1,14
1887,1887,2014,74.5,125,1,1,0.1,13.5
1888,1888,2015,76.2,125,1,1,0.5,12.8
1889,1889,2006,76.2,125,1,2,0.1,12.9
1890,1890,2002,75.7,125,1,2,0.2,12.6
1891,1891,2007,76.4,124,1,2,0.2,12.9
1892,1892,2007,75.4,124,1,1,0.1,15.3
1893,1893,2002,75.4,124,1,1,0.1,14.7
1894,1894,2013,74.4,123,1,1,0.1,12.7
1895,1895,2004,75.8,123,1,2,0.2,12.8
1896,1896,2014,75.4,123,1,1,0.1,14.3
1897,1897,2005,75.7,123,1,1,0.1,15.5
1898,1898,2001,75.2,123,1,1,0.1,14.2
1899,1899,2004,74,122,1,1,0.1,11.5
1900,1900,2010,76.5,122,1,2,0.1,12.8
1901,1901,2005,75.8,122,1,2,0.1,12.9
1902,1902,2013,75.3,122,1,1,0.1,14.1
1903,1903,2004,75.4,122,1,1,0.1,15.5
1904,1904,2012,74.4,121,1,1,0.1,12.7
1905,1905,2011,77.3,121,1,1,0.1,12.9
1906,1906,2015,75.6,121,1,1,0.1,14.4
1907,1907,2003,75.4,121,1,1,0.1,15
1908,1908,2014,77.6,119,1,1,0.1,13
1909,1909,2008,76.4,119,1,1,0.1,15.7
1910,1910,2015,74.8,118,1,1,0.1,12.7
1911,1911,2005,74.3,118,1,1,0.1,11.5
1912,1912,2015,77.8,118,1,1,0.1,13
1913,1913,2013,77.5,118,1,1,0.1,12.9
1914,1914,2006,76.2,117,1,1,0.1,15.2
1915,1915,2001,76.7,115,1,1,0.1,12.3
1916,1916,2000,76.9,115,1,1,0.1,12.1
1917,1917,2006,74.7,115,1,1,0.1,11.6
1918,1918,2007,74.9,113,1,1,0.1,11.5
1919,1919,2000,72.7,112,1,1,0.1,14.9
1920,1920,2006,74.2,99,1,1,0.1,11.4
1921,1921,2002,78,99,1,1,0.1,18.8
1922,1922,2008,78.9,99,1,1,0.1,12.9
1923,1923,2002,78.3,99,1,1,0.1,11.9
1924,1924,2014,74.8,99,1,1,0.1,13.3
1925,1925,2015,76.6,99,1,1,0.1,13.7
1926,1926,2011,79,98,1,1,0.1,13.4
1927,1927,2000,77.6,98,1,1,0.1,11.6
1928,1928,2010,78,98,1,1,0.1,17.6
1929,1929,2015,74.9,98,1,1,0.1,13.3
1930,1930,2008,74.5,98,1,1,0.1,13.1
1931,1931,2007,74.4,98,1,1,0.1,12.9
1932,1932,2003,74.9,98,1,1,0.1,12.3
1933,1933,2012,79.2,97,1,1,0.1,13.6
1934,1934,2005,78.6,97,1,1,0.1,12.4
1935,1935,2013,74.9,97,1,1,0.1,13.3
1936,1936,2014,79.5,96,1,1,0.1,13.9
1937,1937,2013,79.4,96,1,1,0.1,13.7
1938,1938,2009,79.2,96,1,1,0.1,13.1
1939,1939,2013,78.7,96,1,1,0.1,14.7
1940,1940,2012,78.7,96,1,1,0.1,15.7
1941,1941,2015,79.6,95,1,1,0.1,14.2
1942,1942,2009,74.7,95,1,1,0.1,13.2
1943,1943,2004,75.1,95,1,1,0.1,12.4
1944,1944,2010,74.9,94,1,1,0.1,13.3
1945,1945,2007,78.9,93,1,1,0.1,12.8
1946,1946,2014,79,93,1,1,0.1,14
1947,1947,2012,75,93,1,1,0.1,13.3
1948,1948,2011,75,93,1,1,0.1,13.2
1949,1949,2015,79.1,92,1,1,0.1,13.9
1950,1950,2011,78.8,92,1,1,0.1,16.5
1951,1951,2005,75.3,92,1,1,0.1,12.6
1952,1952,2010,76.2,91,1,1,0.1,12.5
1953,1953,2009,76.1,91,1,1,0.1,12.2
1954,1954,2004,78.8,91,1,1,0.1,18.8
1955,1955,2007,73.7,89,1,1,0.1,13.9
1956,1956,2006,73.6,89,1,1,0.1,14.1
1957,1957,2006,75.4,89,1,1,0.1,12.8
1958,1958,2008,73.8,88,1,1,0.1,13.8
1959,1959,2009,73.9,87,1,1,0.1,13.6
1960,1960,2007,75.6,87,1,1,0.1,12.9
1961,1961,2010,74,86,1,1,0.1,13.5
1962,1962,2011,74.2,85,1,1,0.1,13.4
1963,1963,2008,75.8,85,1,1,0.1,13.1
1964,1964,2000,78.2,84,1,1,0.1,13.9
1965,1965,2012,74.3,84,1,1,0.1,13.2
1966,1966,2000,78.1,84,1,1,0.1,16.5
1967,1967,2009,76,84,1,1,0.1,13.2
1968,1968,2001,78.7,83,1,1,0.1,14.2
1969,1969,2013,74.5,83,1,1,0.1,13.1
1970,1970,2001,78.3,82,1,1,0.1,16.7
1971,1971,2010,76.2,82,1,1,0.1,13.3
1972,1972,2002,79,81,1,1,0.1,14.6
1973,1973,2002,78.4,81,1,1,0.1,16.9
1974,1974,2011,76.3,81,1,1,0.1,13.3
1975,1975,2000,79.5,78,1,2,0.1,20.4
1976,1976,2013,76.7,78,1,1,0.1,13.3
1977,1977,2004,79.2,77,1,1,0.1,16.5
1978,1978,2014,76.9,77,1,1,0.1,13.3
1979,1979,2000,78.9,76,1,1,0.1,15.2
1980,1980,2001,79.9,75,1,2,0.1,20.5
1981,1981,2015,77.1,75,1,1,0.1,13.3
1982,1982,2002,79.3,74,1,1,0.1,15.3
1983,1983,2001,79.3,74,1,1,0.1,15.1
1984,1984,2002,79.9,73,1,2,0.1,20.1
1985,1985,2005,79.4,72,1,1,0.1,16.4
1986,1986,2003,83,71,1,1,0.1,20.6
1987,1987,2005,80,71,1,1,0.1,15.8
1988,1988,2003,79.7,71,1,1,0.1,16
1989,1989,2006,79.8,71,1,1,0.1,16.5
1990,1990,2004,86,69,1,1,0.1,20.7
1991,1991,2004,81,69,1,1,0.1,15.9
1992,1992,2012,81.2,69,1,2,0.1,0
1993,1993,2007,84,68,1,1,0.1,15.7
1994,1994,2006,84,68,1,1,0.1,15.7
1995,1995,2008,83,68,1,1,0.1,16.8
1996,1996,2007,82,68,1,1,0.1,16.6
1997,1997,2013,81.7,68,1,2,0.1,0
1998,1998,2005,81,67,1,2,0.1,20.3
1999,1999,2009,81.7,66,1,1,0.1,19.1
2000,2000,2008,81.3,66,1,1,0.1,19.1
2001,2001,2007,81.3,66,1,2,0.1,19
2002,2002,2006,81.2,66,1,2,0.1,20.3
2003,2003,2014,82,66,1,2,0.1,0
2004,2004,2008,81,65,1,1,0.1,15.8
2005,2005,2009,86,65,1,1,0.1,16.9
2006,2006,2010,81.9,64,1,1,0.1,19.5
2007,2007,2010,88,64,1,1,0.1,17
2008,2008,2015,82.3,64,1,2,0.1,0
2009,2009,2010,81.9,64,1,2,0.1,16.4
2010,2010,2011,82,63,1,1,0.1,19.8
2011,2011,2009,81.5,63,1,1,0.1,15.6
2012,2012,2011,81.1,63,1,1,0.1,17.2
2013,2013,2011,82.1,63,1,2,0.1,16.9
2014,2014,2012,81.1,62,1,1,0.1,18.1
2015,2015,2013,82.5,61,1,1,0.1,20.3
2016,2016,2012,82.3,61,1,1,0.1,20.1
2017,2017,2013,82.1,61,1,1,0.1,15.9
2018,2018,2011,81.8,61,1,1,0.1,15.8
2019,2019,2010,81.7,61,1,1,0.1,15.7
2020,2020,2012,82,61,1,2,0.1,17.2
2021,2021,2015,82.8,59,1,1,0.1,20.4
2022,2022,2014,81.7,58,1,1,0.1,18.1
2023,2023,2014,82.6,58,1,1,0.1,17.6
2024,2024,2015,81.9,57,1,1,0.1,18.1
2025,2025,2015,82.7,56,1,2,0.1,16.3
2026,2026,2015,82.8,56,1,1,0.1,17.7
2027,2027,2001,61.7,29,1,1,0.1,7.6
2028,2028,2010,66.3,25,1,2,0.1,14.3
2029,2029,2006,65.2,24,1,1,1.1,11.7
2030,2030,2014,63.2,23,1,2,0.8,11.1
2031,2031,2005,77.2,19,1,1,0.1,14.2
2032,2032,2002,77.7,19,1,1,0.1,12.5
2033,2033,2008,75.2,19,1,1,0.1,11.9
2034,2034,2003,72.8,18,1,1,0.1,10.7
2035,2035,2003,77.4,18,1,1,0.1,12.9
2036,2036,2004,72.9,18,1,1,0.1,15.3
2037,2037,2009,75.4,18,1,1,0.1,12.4
2038,2038,2004,73,17,1,1,0.1,10.9
2039,2039,2004,77.3,17,1,1,0.1,13.2
2040,2040,2002,73.2,17,1,1,0.1,15.2
2041,2041,2002,77.2,17,1,1,0.1,15.9
2042,2042,2000,74.2,17,1,1,0.1,11.8
2043,2043,2005,72.1,16,1,1,0.1,13.5
2044,2044,2001,71.6,16,1,1,0.1,12.9
2045,2045,2010,78.1,16,1,1,0.1,13.3
2046,2046,2006,78,16,1,1,0.1,12.6
2047,2047,2010,75.6,16,1,1,0.1,13.5
2048,2048,2005,73.5,15,1,1,0.1,10.8
2049,2049,2002,73.3,15,1,1,0.1,10.7
2050,2050,2006,74,15,1,1,1.5,12.5
2051,2051,2003,73.5,15,1,1,0.1,14.8
2052,2052,2011,75.8,15,1,1,0.1,13.6
2053,2053,2001,73.6,14,1,1,0.1,10.6
2054,2054,2008,73.2,14,1,1,0.1,12.3
2055,2055,2013,74.1,14,1,1,0.1,14.4
2056,2056,2007,78.1,14,1,1,0.1,16
2057,2057,2006,78,14,1,1,0.1,14.7
2058,2058,2012,76,14,1,1,0.1,13.7
2059,2059,2001,74.5,14,1,1,0.1,12
2060,2060,2012,74.2,13,1,1,0.1,13.4
2061,2061,2004,73.7,13,1,1,0.1,14.2
2062,2062,2002,73.3,13,1,1,0.1,11
2063,2063,2014,74.6,12,1,1,0.1,12.7
2064,2064,2004,77.7,12,1,1,0.1,12.2
2065,2065,2008,77.9,12,1,1,0.1,17.1
2066,2066,2007,74.4,12,1,1,0.1,12.5
2067,2067,2013,76.2,12,1,1,0.1,13.7
2068,2068,2012,77.2,12,1,1,0.1,12.8
2069,2069,2000,72.6,11,1,1,0.1,10.7
2070,2070,2000,77.6,11,1,1,0.1,18
2071,2071,2009,78.1,11,1,1,0.1,17.7
2072,2072,2005,73.9,11,1,1,0.1,13.7
2073,2073,2001,73,11,1,1,0.1,15
2074,2074,2014,76.4,11,1,1,0.1,13.7
2075,2075,2001,76.9,11,1,1,0.1,15.7
2076,2076,2000,76.6,11,1,1,0.1,15.5
2077,2077,2002,74.7,11,1,1,0.1,12.1
2078,2078,2007,75.9,9,1,1,0.1,11.6
2079,2079,2003,78.7,8,1,1,0.1,16.5
2080,2080,2012,76.5,8,1,1,0.1,13.3
2081,2081,2014,82.7,6,1,1,0.1,20.4
2082,2082,2014,82.2,6,1,1,0.1,16
2083,2083,2012,81.8,6,1,1,0.1,15.9
2084,2084,2013,81.4,6,1,1,0.1,18.1
2085,2085,2013,82.4,6,1,2,0.1,17.5
2086,2086,2008,75.3,1,1,1,0.1,12
2087,2087,2001,78,1,1,1,0.1,18.2
2088,2088,2003,78,1,1,1,0.1,12.1
2089,2089,2001,77.5,1,1,1,0.1,11.7
2090,2090,2006,74.1,1,1,1,0.1,13.2
2091,2091,2000,65.8,235,0,0,0.1,7.2
2092,2092,2011,72,232,0,1,0.1,15.5
2093,2093,2011,65.6,229,0,1,0.4,10.3
2094,2094,2006,75,229,0,0,0.1,16.2
2095,2095,2006,76,229,0,0,0.1,16.4
2096,2096,2001,69.9,228,0,0,0.1,14.2
2097,2097,2001,66.2,227,0,0,0.1,6.6
2098,2098,2009,70,226,0,1,0.1,15.4
2099,2099,2002,63.1,226,0,0,1.4,9.6
2100,2100,2011,68.3,225,0,1,0.5,11.9
2101,2101,2001,78,225,0,0,0.1,15
2102,2102,2003,63.4,225,0,0,1.6,9.7
2103,2103,2001,62.8,225,0,0,1.5,9.4
2104,2104,2008,71.1,224,0,0,0.1,16.5
2105,2105,2004,63.8,224,0,0,1.6,9.8
2106,2106,2000,62.6,224,0,0,1.5,9.3
2107,2107,2000,67.4,224,0,0,0.4,11.1
2108,2108,2012,68.7,223,0,1,0.6,12.3
2109,2109,2003,68,223,0,0,1,10.9
2110,2110,2010,73,222,0,1,0.1,15.5
2111,2111,2000,64.1,222,0,0,0.1,10
2112,2112,2005,78,222,0,0,0.1,16.2
2113,2113,2005,64.3,222,0,0,1.6,10
2114,2114,2001,67.8,221,0,0,0.1,13.2
2115,2115,2000,67.7,221,0,0,0.1,13.1
2116,2116,2010,65.9,221,0,1,0.4,10.2
2117,2117,2007,78,221,0,0,0.1,16.2
2118,2118,2002,67.9,221,0,0,1.6,11
2119,2119,2013,69.1,219,0,1,0.6,12.6
2120,2120,2001,64.3,219,0,0,0.1,10.4
2121,2121,2002,73,219,0,0,0.1,14.8
2122,2122,2001,67.7,219,0,0,1.8,11
2123,2123,2000,78,218,0,0,0.1,14.4
2124,2124,2004,68.1,218,0,0,0.1,13.4
2125,2125,2013,65.9,218,0,1,0.3,10.3
2126,2126,2009,66.1,218,0,1,0.3,10.5
2127,2127,2000,71,218,0,0,0.1,13.7
2128,2128,2014,66,217,0,1,0.3,10.3
2129,2129,2002,64.6,217,0,0,0.1,11.7
2130,2130,2007,65.1,217,0,0,1.2,10.3
2131,2131,2014,69.4,216,0,1,0.5,12.5
2132,2132,2005,76,216,0,0,0.1,15.9
2133,2133,2015,66.2,215,0,1,0.3,10.3
2134,2134,2003,64.7,215,0,0,0.1,11.6
2135,2135,2008,65.4,215,0,0,0.9,10.4
2136,2136,2003,66.8,215,0,0,0.1,8
2137,2137,2005,68.3,214,0,0,0.1,13.9
2138,2138,2004,64.8,214,0,0,0.1,12.4
2139,2139,2004,68.3,214,0,0,0.9,11.1
2140,2140,2005,64.9,213,0,0,0.1,12.2
2141,2141,2006,65,212,0,0,0.1,12.1
2142,2142,2015,69.8,211,0,0,0.5,12.5
2143,2143,2002,71.2,211,0,0,0.1,15.4
2144,2144,2006,68.5,211,0,0,0.1,14
2145,2145,2007,65,211,0,0,0.1,11.8
2146,2146,2014,72,199,0,0,0.1,15.7
2147,2147,2002,68.5,199,0,0,0.1,11.9
2148,2148,2003,71.9,199,0,0,0.1,15.6
2149,2149,2008,71.9,199,0,0,0.1,16.3
2150,2150,2006,69.3,199,0,0,0.6,11.5
2151,2151,2015,66.3,198,0,0,0.1,11.9
2152,2152,2011,66.6,198,0,0,0.5,10.6
2153,2153,2004,68.7,197,0,0,0.8,12.5
2154,2154,2011,69.2,197,0,0,0.1,14.7
2155,2155,2000,69.1,197,0,1,0.9,11.7
2156,2156,2015,72.3,196,0,0,0.1,15.6
2157,2157,2000,68.3,196,0,0,0.3,11.7
2158,2158,2009,70,196,0,0,0.6,12.1
2159,2159,2008,69.8,196,0,0,1.2,11.9
2160,2160,2004,72.3,195,0,0,0.1,15.7
2161,2161,2012,69.4,195,0,0,0.1,14.9
2162,2162,2012,71.9,194,0,1,0.1,15.6
2163,2163,2012,66.9,194,0,0,0.5,10.8
2164,2164,2001,69.1,194,0,1,1.2,11.8
2165,2165,2008,68,193,0,0,0.1,9.2
2166,2166,2000,72.6,192,0,0,0.1,12
2167,2167,2013,69.6,192,0,0,0.1,15
2168,2168,2009,72.2,192,0,0,0.1,16.6
2169,2169,2013,67.1,192,0,0,0.2,11
2170,2170,2009,68.1,192,0,0,0.1,9.3
2171,2171,2002,69.2,192,0,1,2,11.9
2172,2172,2005,69,191,0,0,0.8,12.8
2173,2173,2014,67.3,191,0,0,0.2,11.1
2174,2174,2003,69.3,191,0,1,0.5,12
2175,2175,2003,73.2,189,0,0,0.1,12.2
2176,2176,2001,72.9,189,0,0,0.2,12.1
2177,2177,2012,69.4,189,0,0,0.1,12.5
2178,2178,2007,73,189,0,0,0.1,16.1
2179,2179,2005,72.8,189,0,0,0.1,15.9
2180,2180,2005,69.5,189,0,0,0.5,12.3
2181,2181,2011,69.4,188,0,0,0.5,12.4
2182,2182,2006,73,188,0,0,0.1,16.1
2183,2183,2015,69.9,188,0,0,0.1,15.3
2184,2184,2010,72.4,188,0,0,0.1,16.8
2185,2185,2000,71.8,188,0,0,0.1,12.3
2186,2186,2010,68.3,188,0,0,0.1,9.3
2187,2187,2006,69.6,188,0,0,0.6,12.3
2188,2188,2004,73,187,0,0,0.1,14.8
2189,2189,2001,72,187,0,0,0.1,12.2
2190,2190,2011,76,187,0,0,0.1,12.5
2191,2191,2007,69.7,187,0,0,0.7,12.4
2192,2192,2010,69.5,186,0,0,0.2,12.4
2193,2193,2002,79,186,0,0,0.4,12.9
2194,2194,2001,79,186,0,0,0.7,12.8
2195,2195,2000,79,186,0,0,0.7,12.7
2196,2196,2004,72.1,186,0,0,0.1,12.3
2197,2197,2002,72.1,186,0,0,0.1,12.1
2198,2198,2011,68.5,186,0,0,0.1,9.4
2199,2199,2000,67,185,0,0,0.1,0
